Gender	PrimaryInterest	Hobby	IncomeLevel	NearSchool	WorkingStudent	InternetAccess	MotherEducation	FatherEducation	TrackStrand	GwaRange	StudyHours	SchoolType	Extracurricular	FavoriteSubject	AcademicAwards	Openness1	Openness2	Conscientiousness1	Conscientiousness2	SelfEfficacy1	SelfEfficacy2	ChosenMajor
Male	Engineering	Coding / Programming	Low income (₱10,957 - ₱21,914 per month)	Yes	No	Average/intermittent access	College Undergraduate	Post-Graduate	STEM	80 - 84	6-10 hours	Technical / Vocational High School	Volunteer Work	Mathematics	Yes	5	4	4	5	5	5	Bachelor of Science in Civil Engineering
Male	Education / Teaching	Writing / Reading	Upper income (₱131,484 - ₱219,140 per month)	No	No	Limited access	College Graduate	Elementary	HUMSS	80 - 84	3-5 hours	Public	Volunteer Work	English / Communication	No	5	5	3	5	5	3	Bachelor of Secondary Education major in Filipino
Female	Technology / Computing	Gaming	Low income (₱10,957 - ₱21,914 per month)	Yes	No	Strong and consistent access	College Graduate	High School	TVL - ICT	90 - 94	6-10 hours	Private	Sports	Mathematics	No	3	5	4	4	5	4	Bachelor of Science in Information Technology
Male	Education / Teaching	Writing / Reading	Lower-middle income (₱21,914 - ₱43,828 per month)	Yes	Yes	Strong and consistent access	High School	College Graduate	HUMSS	90 - 94	3-5 hours	Private	Competitions	English / Communication	Yes	5	3	5	5	4	4	Bachelor of Secondary Education major in Filipino
Female	Education / Teaching	Social activities / Volunteering	Upper-middle income (₱76,667 - ₱131,484 per month)	No	No	Strong and consistent access	High School	College Graduate	HUMSS	80 - 84	Less than 3 hours	Public	Leadership / Student Government	English / Communication	No	4	3	3	5	4	4	Bachelor of Secondary Education major in Filipino
Female	Business / Finance	Entrepreneurship	Lower-middle income (₱21,914 - ₱43,828 per month)	No	No	Strong and consistent access	High School	Elementary	ABM	95 - 100	3-5 hours	Public	Volunteer Work	Mathematics	Yes	3	2	5	5	5	5	Bachelor of Science in Accountancy
Male	Business / Finance	Writing / Reading	Middle income (₱43,828 - ₱76,667 per month)	No	No	Limited access	College Graduate	High School	ABM	85 - 89	6-10 hours	Private	None	Mathematics	Yes	5	2	4	3	4	4	Bachelor of Science in Business Administration major in Operations Management
Male	Arts / Design / Creative Media	Social activities / Volunteering	Lower-middle income (₱21,914 - ₱43,828 per month)	Yes	Yes	Limited access	College Undergraduate	Elementary	Arts & Design	85 - 89	6-10 hours	Private	None	English / Communication	No	5	4	3	2	4	3	Bachelor of Performing Arts
Male	Undecided	Social activities / Volunteering	Middle income (₱43,828 - ₱76,667 per month)	No	No	Average/intermittent access	College Undergraduate	College Undergraduate	TVL - Cookery	Below 75	6-10 hours	Private	Arts / Music	Social Science	No	2	4	2	3	1	1	Bachelor of Science in Hospitality Management
Male	Business / Finance	Writing / Reading	Low income (₱10,957 - ₱21,914 per month)	Yes	No	Limited access	Elementary	College Graduate	ABM	85 - 89	3-5 hours	Public	Sports	Mathematics	No	3	4	4	3	5	4	Bachelor of Science in Business Administration major in Operations Management
Male	Technology / Computing	Gaming	Lower-middle income (₱21,914 - ₱43,828 per month)	No	No	Average/intermittent access	Post-Graduate	College Undergraduate	TVL - ICT	90 - 94	11-15 hours	Technical / Vocational High School	None	Mathematics	Yes	5	5	5	5	5	5	Bachelor of Science in Computer Science
Female	Business / Finance	Social activities / Volunteering	Lower-middle income (₱21,914 - ₱43,828 per month)	Yes	No	Average/intermittent access	Elementary	College Undergraduate	ABM	95 - 100	6-10 hours	Science High School	None	Business / Accounting	Yes	4	4	4	4	4	4	Bachelor of Science in Business Administration major in Human Resource Management
Female	Undecided	Gaming	Middle income (₱43,828 - ₱76,667 per month)	Yes	No	Average/intermittent access	College Graduate	High School	TVL - Cookery	90 - 94	3-5 hours	Private	Leadership / Student Government	English / Communication	No	4	3	5	4	4	5	Bachelor of Science in Hospitality Management
Male	Social Sciences / Psychology	Social activities / Volunteering	Lower-middle income (₱21,914 - ₱43,828 per month)	Yes	No	Limited access	College Graduate	High School	HUMSS	75 - 79	11-15 hours	Private	None	English / Communication	No	4	4	1	2	3	4	Bachelor of Science in Social Work
Female	Education / Teaching	Social activities / Volunteering	Upper-middle income (₱76,667 - ₱131,484 per month)	Yes	Yes	Average/intermittent access	College Undergraduate	College Graduate	STEM	85 - 89	6-10 hours	Public	Leadership / Student Government	Science	Yes	3	3	4	5	4	3	Bachelor of Secondary Education major in Science
Female	Arts / Design / Creative Media	Drawing / Design	Lower-middle income (₱21,914 - ₱43,828 per month)	No	No	Strong and consistent access	High School	High School	HUMSS	95 - 100	6-10 hours	Public	Academic Clubs	Arts	No	5	4	5	4	3	5	Bachelor of Performing Arts
Male	Engineering	Coding / Programming	Upper-middle income (₱76,667 - ₱131,484 per month)	Yes	No	Strong and consistent access	College Undergraduate	High School	STEM	90 - 94	6-10 hours	Science High School	Volunteer Work	Science	No	3	4	5	5	5	5	Bachelor of Science in Mechanical Engineering
Male	Engineering	Coding / Programming	Upper-middle income (₱76,667 - ₱131,484 per month)	No	No	Average/intermittent access	High School	College Graduate	TVL - ICT	80 - 84	More than 15 hours	Technical / Vocational High School	Arts / Music	Science	No	4	5	5	4	5	5	Bachelor of Science in Computer Engineering
Female	Engineering	Gaming	Upper-middle income (₱76,667 - ₱131,484 per month)	Yes	No	Average/intermittent access	Post-Graduate	College Graduate	STEM	90 - 94	6-10 hours	Public	Volunteer Work	Science	No	4	3	5	5	5	5	Bachelor of Science in Electrical Engineering
Male	Social Sciences / Psychology	Writing / Reading	Middle income (₱43,828 - ₱76,667 per month)	No	Yes	Strong and consistent access	College Undergraduate	Elementary	HUMSS	90 - 94	6-10 hours	Public	Leadership / Student Government	English / Communication	Yes	3	5	5	4	4	5	Bachelor of Arts in Psychology
Male	Social Sciences / Psychology	Writing / Reading	Lower-middle income (₱21,914 - ₱43,828 per month)	No	Yes	Strong and consistent access	College Graduate	College Graduate	HUMSS	85 - 89	3-5 hours	Science High School	Competitions	Social Science	No	5	4	4	5	5	5	Bachelor of Arts in Psychology
Female	Business / Finance	Social activities / Volunteering	Middle income (₱43,828 - ₱76,667 per month)	No	Yes	Limited access	College Graduate	High School	ABM	90 - 94	11-15 hours	Public	Sports	English / Communication	No	4	3	4	4	4	5	Bachelor of Science in Business Administration major in Marketing Management
Male	Social Sciences / Psychology	Writing / Reading	Lower-middle income (₱21,914 - ₱43,828 per month)	Yes	Yes	Strong and consistent access	High School	Elementary	HUMSS	90 - 94	3-5 hours	Technical / Vocational High School	Arts / Music	English / Communication	Yes	5	4	5	5	4	5	Bachelor of Arts in Political Science
Female	Social Sciences / Psychology	Writing / Reading	Middle income (₱43,828 - ₱76,667 per month)	No	No	Limited access	College Undergraduate	High School	HUMSS	95 - 100	3-5 hours	Science High School	Volunteer Work	Social Science	No	4	4	4	5	4	4	Bachelor of Science in Social Work
Female	Engineering	Gaming	Upper-middle income (₱76,667 - ₱131,484 per month)	No	No	Average/intermittent access	College Undergraduate	High School	STEM	85 - 89	11-15 hours	Science High School	Sports	Mathematics	No	5	4	5	4	5	5	Bachelor of Science in Electrical Engineering
Female	Technology / Computing	Coding / Programming	Middle income (₱43,828 - ₱76,667 per month)	Yes	Yes	Average/intermittent access	College Undergraduate	College Graduate	TVL - ICT	90 - 94	11-15 hours	Private	Competitions	Mathematics	No	4	4	5	5	4	5	Bachelor of Science in Information Technology
Female	Engineering	Coding / Programming	Low income (₱10,957 - ₱21,914 per month)	Yes	Yes	Strong and consistent access	College Undergraduate	High School	STEM	95 - 100	More than 15 hours	Private	Arts / Music	Science	Yes	3	4	5	5	5	5	Bachelor of Science in Electrical Engineering
Female	Undecided	Social activities / Volunteering	Middle income (₱43,828 - ₱76,667 per month)	Yes	No	No access	College Undergraduate	Post-Graduate	TVL - Cookery	85 - 89	6-10 hours	Public	Sports	Social Science	Yes	2	4	3	3	3	2	Bachelor of Science in Hospitality Management
Female	Engineering	Coding / Programming	Poor (Below ₱10,957 per month)	No	No	Strong and consistent access	Elementary	College Graduate	STEM	90 - 94	3-5 hours	Private	Academic Clubs	Science	Yes	5	4	5	5	5	5	Bachelor of Science in Electrical Engineering
Female	Technology / Computing	Coding / Programming	Upper income (₱131,484 - ₱219,140 per month)	Yes	No	Strong and consistent access	College Graduate	Elementary	TVL - ICT	95 - 100	6-10 hours	Technical / Vocational High School	None	Mathematics	Yes	4	5	5	5	5	5	Bachelor of Science in Computer Science
Female	Business / Finance	Entrepreneurship	Middle income (₱43,828 - ₱76,667 per month)	No	No	Strong and consistent access	Post-Graduate	College Graduate	ABM	90 - 94	3-5 hours	Private	Arts / Music	English / Communication	No	3	4	4	5	4	5	Bachelor of Science in Business Administration major in Marketing Management
Female	Business / Finance	Writing / Reading	Upper-middle income (₱76,667 - ₱131,484 per month)	No	No	Strong and consistent access	College Graduate	College Graduate	ABM	85 - 89	11-15 hours	Technical / Vocational High School	Leadership / Student Government	Business / Accounting	Yes	2	3	4	3	5	5	Bachelor of Science in Business Administration major in Operations Management
Male	Undecided	Writing / Reading	Middle income (₱43,828 - ₱76,667 per month)	No	Yes	No access	High School	Elementary	TVL - SMAW	85 - 89	Less than 3 hours	Public	None	Undecided	No	2	3	3	4	2	2	Bachelor of Science in Criminology
Male	Business / Finance	Entrepreneurship	Lower-middle income (₱21,914 - ₱43,828 per month)	No	No	Average/intermittent access	High School	High School	ABM	90 - 94	11-15 hours	Public	None	English / Communication	Yes	4	5	5	4	5	4	Bachelor of Science in Business Administration major in Marketing Management
Female	Undecided	Writing / Reading	Middle income (₱43,828 - ₱76,667 per month)	No	Yes	Strong and consistent access	College Undergraduate	College Graduate	ABM	90 - 94	None	Science High School	Leadership / Student Government	Social Science	Yes	2	2	5	4	3	5	Bachelor of Science in Customs Administration
Female	Education / Teaching	Sports	Low income (₱10,957 - ₱21,914 per month)	No	No	Average/intermittent access	Elementary	College Undergraduate	Sports Track	90 - 94	6-10 hours	Science High School	Competitions	English / Communication	No	5	3	5	4	4	5	Bachelor of Physical Education
Female	Education / Teaching	Social activities / Volunteering	Upper-middle income (₱76,667 - ₱131,484 per month)	Yes	Yes	No access	College Graduate	College Undergraduate	HUMSS	95 - 100	6-10 hours	Science High School	None	English / Communication	Yes	3	5	4	5	4	4	Bachelor of Secondary Education major in English
Female	Business / Finance	Entrepreneurship	Middle income (₱43,828 - ₱76,667 per month)	Yes	No	Limited access	Elementary	College Graduate	ABM	85 - 89	6-10 hours	Science High School	Sports	Mathematics	No	3	4	4	5	5	4	Bachelor of Science in Accountancy
Female	Education / Teaching	Writing / Reading	Middle income (₱43,828 - ₱76,667 per month)	Yes	No	Average/intermittent access	College Undergraduate	College Undergraduate	HUMSS	80 - 84	6-10 hours	Public	Sports	Social Science	No	5	5	3	3	4	5	Bachelor of Secondary Education major in Filipino
Male	Engineering	Coding / Programming	Middle income (₱43,828 - ₱76,667 per month)	Yes	Yes	Limited access	College Undergraduate	High School	STEM	95 - 100	More than 15 hours	Public	None	Mathematics	Yes	4	4	5	5	5	5	Bachelor of Science in Civil Engineering
Male	Business / Finance	Entrepreneurship	Lower-middle income (₱21,914 - ₱43,828 per month)	No	No	Limited access	College Undergraduate	High School	ABM	85 - 89	11-15 hours	Public	Sports	Mathematics	No	5	5	5	3	4	4	Bachelor of Science in Business Administration major in Financial Management
Female	Business / Finance	Writing / Reading	Lower-middle income (₱21,914 - ₱43,828 per month)	Yes	No	Average/intermittent access	High School	Elementary	ABM	95 - 100	11-15 hours	Technical / Vocational High School	None	Mathematics	No	5	4	4	5	5	4	Bachelor of Science in Business Administration major in Financial Management
Male	Social Sciences / Psychology	Social activities / Volunteering	Lower-middle income (₱21,914 - ₱43,828 per month)	No	No	Strong and consistent access	College Graduate	College Graduate	HUMSS	90 - 94	11-15 hours	Science High School	Academic Clubs	English / Communication	Yes	4	3	4	4	5	5	Bachelor of Arts in Political Science
Female	Undecided	Writing / Reading	Middle income (₱43,828 - ₱76,667 per month)	Yes	Yes	Average/intermittent access	High School	College Undergraduate	ABM	85 - 89	6-10 hours	Technical / Vocational High School	Academic Clubs	Undecided	Yes	4	2	3	2	4	2	Bachelor of Science in Customs Administration
Female	Education / Teaching	Writing / Reading	Upper-middle income (₱76,667 - ₱131,484 per month)	Yes	Yes	Strong and consistent access	College Graduate	College Undergraduate	STEM	95 - 100	3-5 hours	Science High School	Leadership / Student Government	Science	Yes	4	5	5	4	4	5	Bachelor of Secondary Education major in Science
Male	Education / Teaching	Social activities / Volunteering	Low income (₱10,957 - ₱21,914 per month)	No	Yes	Average/intermittent access	Post-Graduate	College Undergraduate	HUMSS	80 - 84	3-5 hours	Technical / Vocational High School	Competitions	English / Communication	Yes	4	4	4	3	3	3	Bachelor of Secondary Education major in Social Studies
Female	Education / Teaching	Writing / Reading	Upper income (₱131,484 - ₱219,140 per month)	Yes	No	Strong and consistent access	Not sure	College Graduate	HUMSS	90 - 94	6-10 hours	Science High School	Volunteer Work	Social Science	No	5	4	4	4	4	4	Bachelor of Secondary Education major in Social Studies
Female	Business / Finance	Entrepreneurship	Upper-middle income (₱76,667 - ₱131,484 per month)	Yes	No	Limited access	Post-Graduate	High School	ABM	95 - 100	11-15 hours	Private	Academic Clubs	Business / Accounting	Yes	3	3	5	4	4	5	Bachelor of Science in Business Administration major in Marketing Management
Female	Business / Finance	Entrepreneurship	Upper income (₱131,484 - ₱219,140 per month)	Yes	Yes	Strong and consistent access	High School	College Graduate	ABM	90 - 94	6-10 hours	Private	Volunteer Work	Mathematics	Yes	4	2	5	5	5	5	Bachelor of Science in Accountancy
Female	Engineering	Coding / Programming	Middle income (₱43,828 - ₱76,667 per month)	No	No	Limited access	High School	Elementary	STEM	90 - 94	More than 15 hours	Public	None	Science	Yes	4	5	5	5	5	5	Bachelor of Science in Civil Engineering
Male	Technology / Computing	Gaming	Upper-middle income (₱76,667 - ₱131,484 per month)	No	No	Limited access	College Undergraduate	College Graduate	TVL - ICT	90 - 94	6-10 hours	Science High School	Leadership / Student Government	ICT / Computer Studies	Yes	5	4	5	5	5	5	Bachelor of Science in Computer Science
Female	Arts / Design / Creative Media	Social activities / Volunteering	Middle income (₱43,828 - ₱76,667 per month)	No	No	Limited access	College Undergraduate	College Undergraduate	Arts & Design	75 - 79	11-15 hours	Science High School	Volunteer Work	Arts	No	5	5	2	3	2	2	Bachelor of Performing Arts
